ID,AICK-011-12-2422-2,AICK-046-(13-006),AICK-050-(13-551),AICK-066-(13-2538),AICK-097-(14-2320),AICK-126-1S-0642-3,AKU-008-AN,AKU-012-RW-2,AKU-014-RW,AKU-017-RW,AKUH-018-PI,AKUH-020-WN,AKUH-021-PB,AKUH-022-PB,AKUH-024-SP
ENSG00000214330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214331,32.20255467,67.26729797,54.28229161,85.617427,51.2532245,21.21341666,55.96246987,117.1918466,105.3671904,211.9596863,63.42241988,86.26646673,95.18523249,110.0291071,128.7236185
ENSG00000214335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214336,41.86332108,0,24.35743854,0,0,0,0.981797717,20.38119071,2.916738833,41.26648759,160.9953735,27.1926906,25.95960886,9.609529005,2.52399252
ENSG00000214338,0,0,0,0,0,0,0,0,2.187554125,0.937874718,0,0,0,0,0
ENSG00000214342,0,0,0,0,0,0,0,0,0,0,0,0,6.376044281,0,0
ENSG00000214344,0,0,0,0,0,0,0,0,0,0,0,0,0,2.882858701,0
ENSG00000214347,0,0,0,0,0,21.21341666,0,0,1.640665594,0,0,0,0,0,0.504798504
ENSG00000214351,0,0,11.13482905,0,0,0,3.927190868,0,0.182296177,0,0,0,0,0,0
ENSG00000214353,3.220255467,37.3707211,22.2696581,0,15.77022292,21.21341666,43.19909955,73.88181633,23.8807992,38.45286344,9.757295366,26.25501161,33.70194834,24.50429896,9.591171576
ENSG00000214354,12.88102187,18.68536055,0.695926816,0,0.438061748,0,0,0,1.093777063,0,0,0,0,3.843811602,3.028791024
ENSG00000214357,122.3697078,78.4785143,160.0631676,250.430974,17.96053166,530.3354166,121.7429169,219.0978001,168.4416676,180.0719459,175.6313166,245.6718944,198.5682362,194.5929623,413.4299748
ENSG00000214359,12.88102187,3.73707211,36.88412122,0,31.1023841,84.85366666,40.2537064,2.547648839,20.78176419,22.50899323,68.30106756,30.94340654,2.732590406,40.36002182,22.71593268
ENSG00000214360,0,0,0,0,0,0,0,0,1.458369417,0,39.02918147,0,0,0.48047645,0.504798504
ENSG00000214362,0,0,0,0,0,0,0,0,0,0,0,0,2.277158672,0,0
ENSG00000214366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214367,38.64306561,59.79315375,96.03790054,77.0556843,68.33763267,0,191.4505548,160.5018769,79.48113321,67.5269797,107.330249,75.0143189,88.8091882,112.4314894,73.70058159
ENSG00000214369,0,0,0,0,0,0,0,0,0.182296177,8.440872462,0,0,0,0.48047645,0
ENSG00000214374,0,0,0,0,0,0,0,0,1.458369417,0,0,0,0,1.921905801,0.504798504
ENSG00000214376,16.10127734,14.94828844,6.959268155,17.1234854,62.2047682,0,7.854381736,48.40532794,4.921996781,4.68937359,4.878647683,0,4.098885609,4.324288052,3.533589528
ENSG00000214380,0,0,0,0,1.752246991,0,0,0,2.005257948,0,0,0,0,0,1.514395512
ENSG00000214381,0,0,0,0,0,0,0,0,0.729184708,0,0,0,0,0,0
ENSG00000214389,93.38740855,67.26729797,137.7935095,36.38740648,277.7311481,21.21341666,152.1786461,35.66708374,109.9245948,161.3144515,131.7234874,197.8502661,194.9247823,94.17338425,112.5700664
ENSG00000214391,0,0,2.087780447,0,11.82766719,0,1.963595434,17.83354187,6.927254729,23.44686795,0,0,2.732590406,16.81667576,19.68714166
ENSG00000214402,0,26.15950477,4.871487709,0,0,0,0,0,0.729184708,0,34.15053378,19.69125871,0,0.9609529,1.009597008
ENSG00000214405,0,0,6.26334134,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214413,119.1494523,310.1769851,488.5406245,186.2179037,226.9159854,42.42683333,115.8521306,119.7394954,120.8623654,122.8615881,73.17971525,150.0286378,88.35375647,181.1396217,201.4146031
ENSG00000214414,0,0,0,0,0,0,13.74516804,0,0,0,0,0,0,0,0
ENSG00000214415,0,0,0,0,0.876123496,0,0,0,0,0,0,0,0,0.48047645,0
ENSG00000214417,0,0,0,0,0,0,7.854381736,0,0.182296177,0,0,0,0,0,0
ENSG00000214424,6.440510935,0,2.783707262,0,0,0,3.927190868,10.19059536,1.458369417,0,0,9.376789862,3.643453875,0.48047645,0.504798504
ENSG00000214425,0,0,0,0,0,0,0,0,0.182296177,0,0,0,0,0.48047645,2.019194016
ENSG00000214428,0,0,0,0,0,0,5.890786302,0,1.822961771,7.502997744,0,0,2.277158672,0,0
ENSG00000214429,0,3.73707211,5.567414524,0,15.77022292,0,0.981797717,0,0,0,0,6.563752903,0,0,0
ENSG00000214432,3.220255467,0,0,0,0,0,0,0,0,0,0,3.750715945,0,0.48047645,0.504798504
ENSG00000214433,0,0,4.175560893,0,0.438061748,0,0,0,1.093777063,7.502997744,0,0,3.188022141,3.363335152,1.009597008
ENSG00000214434,0,0,3.479634078,0,0,0,0,0,0,0,0,0,0,0.48047645,0
ENSG00000214435,0,0,0,0,0,0,0,0,0.729184708,0,0,0,0,0,0.504798504
ENSG00000214439,186.7748171,63.53022586,34.10041396,25.6852281,49.50097751,0,6.872584019,35.66708374,49.21996781,48.76948534,29.2718861,30.00572756,35.52367528,46.60621567,33.82149977
ENSG00000214455,3.220255467,18.68536055,41.05968212,0,19.27471691,0,57.9260653,81.52476285,24.24539155,103.166219,43.90782915,1.875357972,39.16712916,59.57907983,42.90787284
ENSG00000214456,3.220255467,3.73707211,4.175560893,66.35350593,1.752246991,0,3.927190868,2.547648839,3.09903501,3.751498872,0,7.50143189,2.277158672,0.48047645,0.504798504
ENSG00000214457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214460,0,0,1.391853631,0,3.504493983,0,0.981797717,0,0.364592354,0,4.878647683,0,0.455431734,2.402382251,1.009597008
ENSG00000214465,0,0,0,0,3.066432235,0,0.981797717,0,1.822961771,1.875749436,0,0,1.821726938,0.48047645,2.52399252
ENSG00000214484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504798504
ENSG00000214485,679.4739036,145.7458123,596.4092809,104.8813481,610.2200148,169.7073333,120.7611192,137.5730373,411.0778793,249.474675,463.4715299,511.0350475,284.1894023,164.8034224,256.9424385
ENSG00000214491,0,3.73707211,0,12.84261405,12.70379069,0,0,20.38119071,1.822961771,0,0,10.31446885,0,2.882858701,0.504798504
ENSG00000214510,0,7.474144219,0,0,0,0,0,0,0.182296177,0,0,0.937678986,0,0,0
ENSG00000214511,0,3.73707211,4.175560893,19.26392108,5.256740974,0,0.981797717,0,3.281331188,1.875749436,0,0,0,1.441429351,0.504798504
ENSG00000214513,0,0,0,0,0,0,0,0,0.182296177,0.937874718,0,4.688394931,5.009749078,0.48047645,0
ENSG00000214514,0,0,0,0,0.876123496,0,0,0,0,0,39.02918147,0,0,0,7.067179056
ENSG00000214517,202.8760944,119.5863075,98.82160781,209.7626962,260.64674,212.1341666,221.886284,180.8830676,103.9088209,131.3024605,185.388612,121.8982682,254.5863395,123.4824477,125.6948275
ENSG00000214525,9.660766402,7.474144219,0,0,0,0,0.981797717,0,4.37510825,0,0,8.439110876,0.910863469,3.843811602,8.076776064
ENSG00000214526,0,0,0,0,0,0,0,0,2.005257948,4.68937359,0,0,0,0,1.009597008
ENSG00000214530,19.3215328,52.31900953,12.52668268,122.0048335,47.31066877,530.3354166,22.58134749,15.28589303,55.78263019,92.84959709,68.30106756,14.06518479,103.3830037,20.18001091,146.3915662
ENSG00000214533,0,0,0,0,1.752246991,0,0,0,0.182296177,0,0,0,0,0,0
ENSG00000214534,9.660766402,0,0,0,0.438061748,0,8.836179453,0,0.911480885,11.25449662,0,0,4.098885609,0.48047645,0
ENSG00000214535,77.28613122,52.31900953,39.66782849,0,114.7721779,0,13.74516804,15.28589303,18.41191389,45.01798647,165.8740212,30.94340654,35.52367528,26.42620476,21.20153717
ENSG00000214541,12.88102187,0,7.655194971,0,17.08440817,0,0,0,3.281331188,2.813624154,0,11.25214783,2.732590406,0.48047645,4.543186536
ENSG00000214544,0,7.474144219,13.2226095,0,0.876123496,0,5.890786302,0,3.281331188,0,0,0.937678986,4.098885609,0,3.028791024
ENSG00000214546,0,0,0,0,1.752246991,0,0,0,1.458369417,0,0,0,0,0,0.504798504
ENSG00000214548,38.64306561,242.9096871,422.427577,301.8014302,150.6932413,466.6951666,247.4130247,147.7636327,646.2399478,878.7886108,346.3839855,346.0035459,728.690775,153.7524641,90.35893222
ENSG00000214549,19.3215328,0,24.35743854,0,1.752246991,0,0.981797717,0,1.093777063,0,0,15.00286378,2.732590406,3.363335152,2.52399252
ENSG00000214552,3.220255467,0,2.783707262,0,0.876123496,0,6.872584019,0,1.822961771,0,0,0,4.554317344,11.05095836,4.543186536
ENSG00000214553,0,0,0,40.66827783,1.752246991,84.85366666,0,0,0.182296177,0,0,0,0,0,19.68714166
ENSG00000214558,0,14.94828844,18.0940972,0,10.0754202,0,15.70876347,0,10.20858592,8.440872462,0,0,8.197771219,12.97286416,2.019194016
ENSG00000214559,0,0,0,0,0,0,4.908988585,0,0.546888531,0,0,0,0,0,3.028791024
ENSG00000214561,0,0,0,0,5.256740974,0,0,0,0.546888531,4.68937359,4.878647683,0,1.821726938,0.9609529,4.543186536
ENSG00000214562,6.440510935,59.79315375,13.2226095,17.1234854,0.876123496,0,30.43572923,20.38119071,20.59946801,75.96785216,0,12.18982682,28.69219927,2.402382251,26.24952221
ENSG00000214563,0,3.73707211,0,0,8.323173209,0,3.927190868,0,2.005257948,14.06812077,4.878647683,8.439110876,1.821726938,0.9609529,0
ENSG00000214575,0,0,0,0,1.752246991,0,0,0,0,0,0,0,0,0,0
ENSG00000214578,0,0,0,0,1.314185244,0,0,0,1.093777063,0,0,0,6.376044281,0,0
ENSG00000214584,0,0,0,0,3.066432235,0,0.981797717,0,0.182296177,0,0,0,4.554317344,0.48047645,0
ENSG00000214593,0,0,2.783707262,17.1234854,0.438061748,0,0,0,2.734442656,5.627248308,24.39323842,0,0,0,1.009597008
ENSG00000214595,16.10127734,48.58193742,155.8876067,124.1452692,32.41656934,0,76.58022192,99.35830472,123.5968081,146.308456,160.9953735,71.26360295,33.70194834,47.08669212,75.2149771
ENSG00000214602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214612,3.220255467,22.42243266,10.43890223,21.40435675,3.504493983,0,5.890786302,2.547648839,2.916738833,5.627248308,0,1.875357972,0.455431734,2.402382251,3.533589528
ENSG00000214617,0,0,9.047048602,0,0,0,0,0,0,250.4125497,0,0,0,0,0
ENSG00000214626,9.660766402,0,10.43890223,2.140435675,0,0,4.908988585,2.547648839,5.468885313,6.565123026,0,0,2.277158672,1.921905801,2.52399252
ENSG00000214628,0,0,0,17.1234854,2.190308739,0,0,0,0.364592354,1.875749436,14.63594305,3.750715945,2.732590406,3.363335152,1.009597008
ENSG00000214629,0,0,12.52668268,0,2.190308739,0,0.981797717,0,7.656439438,19.69536908,0,16.87822175,13.66295203,11.53143481,2.52399252
ENSG00000214646,0,0,0,0,0,0,0,2.547648839,0,0,0,0,0,1.441429351,1.009597008
ENSG00000214650,45.08357654,71.00437008,3.479634078,32.10653513,6.13286447,0,16.69056119,22.92883955,20.96406036,9.37874718,4.878647683,25.31733263,12.29665683,12.97286416,11.10556709
ENSG00000214651,0,0,4.871487709,0,2.190308739,0,0,2.547648839,6.380366198,0.937874718,0,0,1.366295203,6.726670303,3.028791024
ENSG00000214652,96.60766402,22.42243266,11.13482905,0,19.71277865,84.85366666,41.23550411,0,13.30762093,111.6070914,0,0.937678986,27.7813358,1.921905801,8.076776064
ENSG00000214653,0,0,0,0,1.752246991,0,0,0,0,0,0,0,0,0,0
ENSG00000214654,22.54178827,22.42243266,14.61446313,64.21307025,12.70379069,0,3.927190868,15.28589303,6.744958552,27.19836682,0,0,6.831476016,30.27001637,17.66794764
ENSG00000214655,115.9291968,183.1165334,132.226095,372.4358075,51.2532245,339.4146666,269.0125744,226.7407467,366.7799083,676.2076717,126.8448398,186.5981183,181.717262,230.6286961,236.7504984
ENSG00000214659,0,3.73707211,0,0,0.438061748,0,0.981797717,0,0.182296177,0,0,0,0.910863469,0.9609529,3.028791024
ENSG00000214660,0,0,0,0,0,0,0,0,0,0.937874718,0,0,0,0,0
ENSG00000214668,0,0,0,0,0,0,0,5.095297678,0,7.502997744,0,0,0,0,0
ENSG00000214669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214671,3.220255467,3.73707211,32.70856033,6.421307025,7.885111461,0,33.38112238,10.19059536,0.729184708,14.06812077,9.757295366,0,21.40529152,8.168099654,0.504798504
ENSG00000214676,0,0,0,25.6852281,3.504493983,63.64024999,8.836179453,0,5.286589135,0,4.878647683,0,32.33565314,3.363335152,8.076776064
ENSG00000214684,0,0,0,36.38740648,0,0,0,0,0,0,0,0,0,0,0.504798504
ENSG00000214688,0,0,0,0,0,0,0,0,1.27607324,0,0,0,0,0.9609529,0
ENSG00000214691,19.3215328,3.73707211,0,0,0.438061748,0,0,0,0.729184708,0.937874718,0,0,0,7.207146754,0.504798504
ENSG00000214694,16.10127734,11.21121633,41.05968212,0,14.89409943,21.21341666,34.36292009,25.47648839,26.43294568,27.19836682,0,9.376789862,2.277158672,17.77762866,6.562380552
ENSG00000214700,0,0,0,0,3.066432235,0,0,0,1.27607324,3.751498872,0,0,7.742339485,3.363335152,2.019194016
ENSG00000214706,112.7089414,22.42243266,40.3637553,6.421307025,16.20828467,233.3475833,47.12629041,28.02413723,69.27254729,71.27847857,43.90782915,78.76503484,35.97910702,42.28192762,218.5777522
ENSG00000214708,0,0,0,14.98304973,8.323173209,0,5.890786302,0,0.911480885,0,0,8.439110876,0,0.9609529,2.019194016
ENSG00000214711,0,0,0,27.82566378,7.885111461,0,0,2.547648839,3.645923542,3.751498872,0,0.937678986,1.366295203,1.921905801,0.504798504
ENSG00000214717,0,0,0,0,0,0,0,0,0.182296177,0,0,2.813036959,0,0,0
ENSG00000214719,3.220255467,3.73707211,7.655194971,8.5617427,3.504493983,0,9.81797717,0,1.093777063,0.937874718,14.63594305,0,1.821726938,0,0
ENSG00000214720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214725,0,0,0,0,0,0,0,0,0.364592354,0,0,0,0,0,0.504798504
ENSG00000214727,0,0,0,0,0,0,0.981797717,0,0,0,0,0,0,0,0
ENSG00000214743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214745,22.54178827,0,2.087780447,0,0,0,12.76337032,7.642946517,6.015773844,21.57111852,0,0,1.821726938,1.921905801,0.504798504
ENSG00000214753,144.911496,328.8623456,206.6902642,100.6004767,194.0613543,233.3475833,198.3231388,203.8119071,132.7116169,141.6190824,175.6313166,212.8531299,77.87882658,124.4434006,286.2207518
ENSG00000214756,3.220255467,67.26729797,20.18187765,2.140435675,7.885111461,0,9.81797717,17.83354187,32.6310157,26.26049211,0,7.50143189,12.29665683,10.09000546,20.69673866
ENSG00000214759,0,0,4.871487709,0,0,0,0,0,1.822961771,0,0,0,3.643453875,0,0
ENSG00000214760,12.88102187,0,0.695926816,25.6852281,0.876123496,0,4.908988585,0,3.463627365,7.502997744,4.878647683,3.750715945,0.910863469,2.882858701,7.57197756
ENSG00000214761,19.3215328,18.68536055,6.959268155,2.140435675,5.694802722,0,18.65415662,0,6.380366198,3.751498872,9.757295366,5.626073917,6.376044281,6.726670303,5.04798504
ENSG00000214765,48.30383201,44.84486531,94.64604691,104.8813481,105.1348195,106.0670833,56.94426758,129.9300908,98.98682416,78.78147632,121.9661921,79.70271383,92.90807381,123.0019713,90.35893222
ENSG00000214770,3.220255467,3.73707211,21.57373128,25.6852281,10.9515437,0,4.908988585,0,10.75547445,16.88174492,0,1.875357972,6.376044281,5.285240953,11.10556709
ENSG00000214772,0,52.31900953,13.2226095,12.84261405,22.77921089,0,9.81797717,0,3.463627365,0.937874718,0,3.750715945,8.653202953,5.765717403,2.019194016
ENSG00000214773,6.440510935,41.1077932,32.70856033,0,25.84564312,169.7073333,19.63595434,40.76238142,22.96931831,38.45286344,4.878647683,45.94627032,18.21726938,24.50429896,31.29750725
ENSG00000214776,0,3.73707211,1.391853631,70.63437728,67.46150917,0,0,0,0,25.32261739,29.2718861,65.63752903,0.455431734,88.88814329,1.514395512
ENSG00000214782,0,0,0,0,0.438061748,0,0,0,0,0,0,0,0,0,0.504798504
ENSG00000214783,3.220255467,7.474144219,49.4108039,0,10.51348195,0,12.76337032,50.95297678,17.86502535,34.70136457,131.7234874,42.19555438,15.48467897,36.51621022,34.83109678
ENSG00000214784,54.74434294,14.94828844,70.28860837,102.7409124,77.97499112,63.64024999,37.30831324,0,19.8702833,51.58310949,146.3594305,69.38824498,47.36490038,55.25479178,42.40307434
ENSG00000214787,3.220255467,11.21121633,15.31038994,0,15.77022292,21.21341666,5.890786302,28.02413723,5.65118149,24.38474267,0,30.00572756,2.277158672,20.18001091,1.514395512
ENSG00000214788,0,0,0,0,0.438061748,0,0,0,1.458369417,0,0,0,0,0,0
ENSG00000214794,0,0,0,0,1.314185244,0,0,0,0,0,0,0,0,0,0
ENSG00000214796,3.220255467,14.94828844,5.567414524,8.5617427,14.89409943,42.42683333,28.47213379,0,0.364592354,3.751498872,19.51459073,0.937678986,20.49442805,4.804764502,28.77351473
ENSG00000214797,0,0,19.48595084,0,1.752246991,0,0,0,1.093777063,0,0,0,0,0,0
ENSG00000214803,0,37.3707211,0,0,0,0,0,0,2.916738833,3.751498872,0,0,1.821726938,2.402382251,0.504798504
ENSG00000214810,0,0,0,0,0,0,0.981797717,2.547648839,0.182296177,0,0,0,0,0,0
ENSG00000214812,0,0,0,0,0.438061748,0,0,0,0.364592354,0,0,0,3.188022141,2.402382251,0
ENSG00000214814,0,0,0,0,0.438061748,0,8.836179453,2.547648839,1.640665594,0,0,0,0,0,0
ENSG00000214815,0,0,0,0,1.752246991,0,0,0,0,0,0,0,0,0,0
ENSG00000214820,16.10127734,11.21121633,7.655194971,96.31960538,3.942555731,0,20.61775206,2.547648839,29.71427686,40.32861288,0,45.00859134,21.86072325,28.34811056,20.69673866
ENSG00000214821,0,0,0,0,0.438061748,0,0.981797717,0,0.911480885,0,0,0,3.643453875,0,0
ENSG00000214822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504798504
ENSG00000214823,0,0,0,0,0,0,0,0,0,0,0,0,0,3.843811602,0
ENSG00000214825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214826,3.220255467,63.53022586,43.84338938,66.35350593,18.83665516,0,56.94426758,35.66708374,40.65204749,21.57111852,53.66512452,32.81876452,45.54317344,45.16478632,136.8003946
ENSG00000214827,0,0,16.70224357,0,11.38960544,0,3.927190868,0,5.65118149,5.627248308,24.39323842,7.50143189,2.277158672,13.93381706,5.04798504
ENSG00000214832,0,0,4.175560893,17.1234854,5.256740974,0,3.927190868,30.57178607,2.369850302,0,34.15053378,5.626073917,10.47492989,5.765717403,2.52399252
ENSG00000214842,12.88102187,0,22.96558491,2.140435675,18.83665516,0,3.927190868,20.38119071,6.744958552,0.937874718,0,14.06518479,4.554317344,2.882858701,3.028791024
ENSG00000214843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214846,0,0,2.783707262,0,0.876123496,0,0,0,1.640665594,3.751498872,0,0.937678986,6.376044281,0.48047645,0.504798504
ENSG00000214851,0,3.73707211,54.97821843,12.84261405,20.1508404,0,13.74516804,10.19059536,9.479401208,6.565123026,43.90782915,36.56948046,4.098885609,4.324288052,10.09597008
ENSG00000214855,0,0,0,0,2.190308739,0,0,0,0.182296177,0,0,0,0,0.48047645,0
ENSG00000214856,0,0,0,17.1234854,0,0,0,0,0.182296177,0,0,0,0,0,1.514395512
ENSG00000214857,0,0,4.871487709,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214867,0,0,0,0,9.199296705,0,0,0,0.546888531,0,0,0,0.455431734,1.441429351,5.04798504
ENSG00000214869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214870,3.220255467,0,0,14.98304973,0,0,2.945393151,25.47648839,6.198070021,2.813624154,9.757295366,0,4.098885609,0.48047645,0
ENSG00000214872,3.220255467,3.73707211,23.66151173,0,9.199296705,0,21.59954977,28.02413723,13.67221328,0,4.878647683,16.87822175,5.465180813,35.07478087,48.46065638
ENSG00000214875,0,0,0,0,0.876123496,0,3.927190868,0,2.916738833,0,0,0,0,1.441429351,0
ENSG00000214881,28.98229921,0,5.567414524,4.28087135,10.0754202,0,18.65415662,0,6.562662375,0.937874718,0,0,0.455431734,3.363335152,16.15355213
ENSG00000214883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214886,3.220255467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214896,22.54178827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214897,0,0,0,0,0,0,0,0,0,0.937874718,0,0,0,0,0
ENSG00000214900,103.048175,59.79315375,72.37638882,49.23002053,12.70379069,0,38.29011096,25.47648839,47.21470986,37.51498872,0,59.07377613,53.28551292,18.25810511,35.84069378
ENSG00000214903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9609529,0
ENSG00000214904,0,0,0,0,0,0,0,0,0.182296177,0.937874718,0,0,0,0,0
ENSG00000214908,0,0,0,0,0,0,0,0,0,0,0,0,0.910863469,0.48047645,0
ENSG00000214914,0,0,4.175560893,0,1.752246991,0,0,0,1.458369417,0,0,0,11.38579336,7.207146754,33.82149977
ENSG00000214915,0,0,0,0,0,0,0,0,0.729184708,0,0,0,0,0,0
ENSG00000214917,0,0,1.391853631,0,0.876123496,0,0,0,0,0,4.878647683,0,0,0,0
ENSG00000214919,3.220255467,37.3707211,13.2226095,21.40435675,21.46502564,0,71.67123334,17.83354187,0.729184708,15.94387021,0,16.87822175,0.455431734,0.48047645,10.60076858
ENSG00000214922,0,18.68536055,19.48595084,0,0,0,0,0,0,0,0,0,0,1.921905801,0
ENSG00000214925,0,14.94828844,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214929,0,0,0,0,1.314185244,0,0,0,0,0,0,0,0,0,0
ENSG00000214930,0,0,0,0,0,0,0,0,0,0,0,0,2.277158672,0,0
ENSG00000214940,0,0,0,6.421307025,0,0,0.981797717,0,0,0,0,0,0,0,0
ENSG00000214941,57.96459841,97.16387485,49.4108039,32.10653513,39.86361905,0,83.45280594,71.33416749,32.44871952,111.6070914,14.63594305,39.38251742,78.33425831,45.16478632,60.07102198
ENSG00000214942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214943,0,0,0,0,0,0,0,0,1.27607324,0,0,0,0,0,2.019194016
ENSG00000214944,96.60766402,100.900947,234.5273368,96.31960538,29.35013711,21.21341666,317.1206626,112.0965489,71.09550906,345.1378962,136.6021351,52.51002323,152.569631,52.37193308,132.7620066
ENSG00000214946,0,22.42243266,0,0,0,0,0,0,1.27607324,11.25449662,0,10.31446885,0,0,0
ENSG00000214954,16.10127734,14.94828844,62.6334134,0,10.0754202,0,22.58134749,35.66708374,28.43820363,27.19836682,24.39323842,11.25214783,25.04874539,15.85572286,9.086373072
ENSG00000214955,0,3.73707211,0,0,0,0,0,0,0.364592354,0,0,0,3.643453875,0,1.009597008
ENSG00000214960,19.3215328,37.3707211,13.2226095,14.98304973,13.14185244,127.2805,29.45393151,0,28.80279598,37.51498872,39.02918147,15.00286378,102.4721402,11.53143481,17.16314914
ENSG00000214961,0,0,0,0,0.438061748,0,0,0,0,0,0,0,0,0,0
ENSG00000214970,0,0,3.479634078,0,0,0,0,0,0.546888531,0,0,0,0,0,0
ENSG00000214973,0,11.21121633,8.351121786,8.5617427,7.008987966,0,4.908988585,25.47648839,8.385624146,0.937874718,0,4.688394931,13.2075203,9.129052555,12.1151641
ENSG00000214975,12.88102187,0,22.2696581,12.84261405,20.58890215,0,6.872584019,0,14.21910181,5.627248308,0,3.750715945,2.732590406,12.97286416,22.21113418
ENSG00000214976,0,0,0,0,0,0,11.7815726,0,0.182296177,0,0,0.937678986,0,0,0
ENSG00000214980,0,0,6.959268155,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214988,0,0,0,8.5617427,0.438061748,0,5.890786302,0,2.916738833,3.751498872,9.757295366,0.937678986,0.455431734,3.843811602,6.562380552
ENSG00000214992,0,0,4.175560893,0,0,0,2.945393151,0,2.369850302,0,4.878647683,0,0,1.921905801,0.504798504
ENSG00000214998,0,3.73707211,0,0,0.438061748,0,0.981797717,0,8.7502165,4.68937359,4.878647683,3.750715945,10.93036163,0.48047645,1.009597008
ENSG00000214999,0,0,0,12.84261405,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215004,12.88102187,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52399252
ENSG00000215005,0,0,0,0,0,0,0,0,0,0,0,0.937678986,0,0,0
ENSG00000215007,3.220255467,33.63364899,6.959268155,6.421307025,0.438061748,0,0,2.547648839,1.093777063,0,0,0,0,0.48047645,3.028791024
ENSG00000215009,0,14.94828844,15.31038994,0,14.45603768,0,3.927190868,28.02413723,0.182296177,1.875749436,0,0,12.29665683,0,4.038388032
ENSG00000215012,264.0609483,321.3882014,323.6059692,288.9588161,172.5963287,212.1341666,117.815726,285.33667,204.900903,317.0016547,151.2380782,258.7994002,218.6072325,198.436774,420.4971538
ENSG00000215014,0,0,4.871487709,2.140435675,2.628370487,0,0,0,4.739700604,1.875749436,0,3.750715945,1.366295203,10.57048191,5.552783544
ENSG00000215016,0,0,4.871487709,0,0.876123496,0,0,5.095297678,0,3.751498872,0,1.875357972,0,0.48047645,0
ENSG00000215018,0,11.21121633,13.91853631,40.66827783,3.066432235,169.7073333,30.43572923,17.83354187,2.734442656,27.19836682,0,1.875357972,35.97910702,3.363335152,0.504798504
ENSG00000215021,32.20255467,100.900947,91.16641284,104.8813481,144.5603768,212.1341666,216.9772954,163.0495257,142.0087219,131.3024605,268.3256226,145.3402429,178.5292399,163.8424695,355.3781468
ENSG00000215022,9.660766402,14.94828844,9.742975418,0,13.14185244,0,9.81797717,22.92883955,17.86502535,27.19836682,24.39323842,24.37965364,30.05849447,13.93381706,25.7447237
ENSG00000215029,12.88102187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215030,434.7344881,67.26729797,194.8595084,395.9805999,650.9597573,381.8415,201.268532,191.0736629,210.1874922,465.1858602,624.4669035,321.6238923,299.2186495,179.2177159,908.1325087
ENSG00000215032,0,0,0,0,0,0,0.981797717,2.547648839,0.911480885,0,0,0,0,0,0
ENSG00000215034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48047645,0.504798504
ENSG00000215035,0,0,0,0,0,0,0,0,0.182296177,0,0,0,0,0,0
ENSG00000215037,0,0,0,0,0,0,6.872584019,0,0,0,0,0,0,0,0
ENSG00000215039,22.54178827,153.2199565,29.22892625,0,50.377101,0,116.8339283,63.69122097,31.53723864,83.47084991,58.5437722,37.50715945,72.41364577,37.47716312,54.51823843
